job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred
https://rejobs.org/en/renewable-energy-jobs/112535-projects-procurement-manager-ormat-technologies,rejobs,Projects procurement manager,Ormat Technologies,"Reno, Nevada, United States","Projects Procurement Manager at Ormat Technologies in Reno, USA.",SENIOR,Procurement | Construction | Project Management | Vendor Management | Civil Engineering | Energy Consulting | Utility Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111534-corporate-development-sr-associate-ma-nextera-energy,rejobs,Corporate Development Sr Associate - M&A,NextEra Energy,"Juno Beach, Florida, United States","Lead M&A deals at NextEra Energy in Juno Beach, FL.",SENIOR,Energy Economics | Corporate Strategy | Project Finance,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112240-compliance-quality-engineer-lundsby-renewable-solutions-as,rejobs,Compliance & Quality Engineer,Lundsby Renewable Solutions A/S,"Helsinki, Finland",Compliance & Quality Engineer at Lundsby in Nordic region.,MID_LEVEL,Compliance | Biogas Energy | Quality Assurance | EPC Management | Environmental Management | Regulatory Compliance,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111779-area-business-manager-sun-king,rejobs,Area Business Manager,Sun King,Malawi,Area Business Manager at Sun King in Malawi driving solar sales.,SENIOR,Sales and Marketing | Community Solar | Energy Access,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111986-hardware-engineer-power-electronics-ohmium,rejobs,Hardware Engineer - Power Electronics,Ohmium,"Bengaluru, India",Power Electronics Hardware Engineer at Ohmium in Bengaluru.,MID_LEVEL,Power Electronics | Hardware Engineering | Electrical Engineering | Inverter Technology,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111926-green-schools-campaign-senior-organizer-the-climate-reality-project,rejobs,Green Schools Campaign Senior Organizer,The Climate Reality Project,"Washington, D.C., United States","Lead Green Schools Campaign at Climate Reality in Washington, D.C.",SENIOR,Community Energy | Advocacy & Policy | Climate Adaptation | Energy Justice | Energy Policy,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112299-account-executive-glaciergrid,rejobs,Account Executive,GlacierGrid,"San Francisco, California, United States",Account Executive at GlacierGrid in San Francisco driving sustainable energy sales.,EXECUTIVE,Sales and Marketing | Clean Energy Solutions | Energy Access,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/111488-senior-controller-vattenfall,rejobs,Senior Controller,Vattenfall,"Amsterdam, the Netherlands",Senior Controller at Vattenfall in Europe driving finance digitalization.,SENIOR,Digital Twin | Analytics | Energy Economics,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112186-tax-director-econergy-renewable-energy,rejobs,Tax director,Econergy Renewable Energy,"Kfar Saba, Israel","Tax Director at Econergy in Kfar Saba, Israel.",EXECUTIVE,Compliance | Energy Governance | Accounting & Finance,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/111990-application-engineer-electrical-mwd-aeg-power-solutions,rejobs,Application Engineer Electrical (m/w/d),AEG Power Solutions,Singapore,Application Engineer Electrical at AEG Power Solutions in Singapore.,MID_LEVEL,Quality Assurance | Project Management | Electrical Engineering | Green Hydrogen | Power Electronics,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111691-head-devices-meters-landisgyr,rejobs,"Head, Devices & Meters",Landis+Gyr,"Lafayette, Indiana, United States","Lead Devices & Meters at Landis+Gyr in Lafayette, Indiana.",SENIOR,Product Development | Hardware Engineering | Electrical Engineering | Power Electronics,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111713-talent-acquisition-specialist-fmd-axpo,rejobs,Talent acquisition specialist (f/m/d),Axpo,"Warsaw, Poland","Talent Acquisition Specialist at Axpo in Warsaw, Poland.",SENIOR,Human Resources | Talent Acquisition & Management | Community Energy,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111650-mobile-wind-operations-manager-vestas,rejobs,Mobile wind operations manager,Vestas,"Fredericton, Canada","Mobile Wind Operations Manager at Vestas in Fredericton, Canada.",SENIOR,Safety Management | Project Management | Onshore Wind Energy | Turbine Operations | Wind O&M | Customer Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112138-business-development-director-international-consultant-antora-energy,rejobs,"Business Development Director, International (Consultant)",Antora Energy,Spain,Lead international business growth at Antora Energy in Spain.,EXECUTIVE,Clean Energy Solutions | Thermal Energy | Energy Economics | Energy Policy,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/111640-senior-project-manager-utility-construction-southern-california-edison,rejobs,Senior Project Manager - Utility Construction,Southern California Edison,"Santa Ana, United States","Senior Project Manager at Southern California Edison in Santa Ana, CA.",SENIOR,Project Management | Utility Management | Transmission & Distribution Systems | EPC Management | Environmental Management | Energy Governance,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112020-plant-manager-clearway-energy-group,rejobs,Plant Manager,Clearway Energy Group,"Woodward, Oklahoma, United States","Plant Manager at Clearway Energy in Woodward, OK.",SENIOR,EPC Management | Onshore Wind Energy | Turbine Operations | Wind O&M | Safety Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111898-graduate-analyst-pc-it-commercial-hydro-tasmania,rejobs,"Graduate Analyst (P&C, IT & Commercial)",Hydro Tasmania,"Hobart, Tasmania, Australia","Graduate Analyst at Hydro Tasmania in Hobart, Australia.",ENTRY_JUNIOR,Graduate Programs | Environmental Management | Energy Access,rejobs_evp.csv,ENTRY_JUNIOR
https://rejobs.org/en/renewable-energy-jobs/112448-intern-clearloop-data-analytics-silicon-ranch-corporation,rejobs,"Intern, Clearloop Data Analytics",Silicon Ranch Corporation,"Nashville, Tennessee, United States","Intern at Silicon Ranch in Nashville, TN, focusing on solar data analytics.",INTERNSHIP,Agrivoltaics | Photovoltaic Systems | Energy Access | Software Development | Analytics,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/112283-product-marketing-manager-energyhub,rejobs,Product Marketing Manager,EnergyHub,United States,Product Marketing Manager at EnergyHub in the US.,SENIOR,Distributed Energy Resources | Utility Management | Product Development,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111490-senior-asset-manager-edf-energy,rejobs,Senior Asset Manager,EDF Energy,"Edinburgh, Scotland, United Kingdom","Senior Asset Manager at EDF Energy in Edinburgh, UK.",SENIOR,Risk Management | Asset Management | Offshore Wind Energy | Wind Farms | Energy Policy | Health & Safety | Stakeholder Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112145-customer-service-specialist-opportunity-for-fast-progression-and-high-reward-good-energy,rejobs,Customer Service Specialist - opportunity for fast progression and high reward,Good Energy,"Chippenham, United Kingdom","Customer Service Specialist at Good Energy in Chippenham, UK.",SENIOR,Customer Management | Energy Access | Energy Policy,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112468-chief-of-engineering-smart-wires,rejobs,Chief of Engineering,Smart Wires,"Durham, North Carolina, United States","Lead engineering at Smart Wires in Durham, NC.",EXECUTIVE,EPC Management | Project Management | Safety Management | Power Electronics,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/111960-group-product-manager-gpm-data-platform-uplight,rejobs,"Group Product Manager (GPM), Data Platform",Uplight,United States,"Lead data platform at Uplight in the US, driving clean energy tech.",SENIOR,Data | Analytics | Machine Learning | Clean Energy Innovation | Software Development,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112410-mechanical-engineer-cable-magnets-commonwealth-fusion-systems,rejobs,Mechanical Engineer - Cable Magnets,Commonwealth Fusion Systems,"Devens, Massachusetts, United States","Mechanical Engineer at Commonwealth Fusion Systems in Devens, MA.",MID_LEVEL,Thermal Energy | Mechanical Engineering,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/112198-director-government-programs-thea-energy,rejobs,Director - Government Programs,Thea Energy,"Princeton, New Jersey, United States","Lead government programs at Thea Energy in Princeton, NJ.",EXECUTIVE,Government Relations | Clean Energy Solutions | Energy Economics | Energy Policy,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/111535-corporate-development-principal-ma-nextera-energy,rejobs,Corporate Development Principal - M&A,NextEra Energy,"Juno Beach, Florida, United States","Lead M&A at NextEra Energy in Juno Beach, FL.",SENIOR,Corporate Strategy | Energy Economics | Project Finance,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112206-systems-engineer-thea-energy,rejobs,Systems Engineer,Thea Energy,"Kearny, New Jersey, United States",Systems Engineer at Thea Energy in New Jersey.,MID_LEVEL,Project Management | Systems Engineering | Engineering Management | Power Electronics,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111780-area-business-managers-sun-king,rejobs,Area Business Managers,Sun King,Tanzania,Area Business Manager at Sun King in Tanzania driving solar sales.,SENIOR,Sales and Marketing | Customer Management | Training & Development | Community Solar | Solar Installation | Energy Access,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112333-investments-associate-matrix-renewables,rejobs,Investments Associate,Matrix Renewables,"Miami, Florida, United States","Investments Associate at Matrix Renewables in Miami, FL.",MID_LEVEL,Energy Policy | Portfolio Management | Project Finance | Energy Asset Valuation | Energy Economics,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111559-renewables-portfolio-lead-aecom,rejobs,Renewables Portfolio Lead,AECOM,"Dublin, Ireland","Lead Renewables team at AECOM in Dublin, Ireland.",SENIOR,Community Energy | Energy Policy | Energy Resilience | Stakeholder Management | Talent Acquisition & Management | Project Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112272-senior-commercial-originator-battery-energy-storage-solutions-zenobe,rejobs,Senior Commercial Originator - Battery Energy Storage Solutions,Zenobē,Germany,Senior Commercial Originator at Zenobē in Germany.,SENIOR,Battery Technology | Commercial Management | Market Analysis | Power Purchase Agreement | Energy Trading | Partnership Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112128-project-manager-technical-eos-energy-enterprises,rejobs,"Project Manager, Technical",Eos Energy Enterprises,"Edison, United States","Project Manager at Eos Energy in Edison, USA.",SENIOR,Battery Management Systems | Battery Technology | Power Electronics | Project Management | Product Development,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112009-hse-advisor-engineer-seaway7,rejobs,HSE Advisor / Engineer,Seaway7,"Zoetermeer, the Netherlands","HSE Advisor at Seaway7 in Zoetermeer, Netherlands.",MID_LEVEL,Health & Safety | Regulatory Compliance | Compliance | Risk Management | Safety Management | Offshore Wind Energy,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/112222-energy-efficiency-outreach-specialist-evergreen-energy-partners,rejobs,Energy Efficiency Outreach Specialist,Evergreen Energy Partners,"Las Vegas, Nevada, United States",Energy Efficiency Outreach Specialist at Evergreen Energy Partners in Las Vegas.,SENIOR,Energy Auditing | Technical Support | Customer Management | Training & Development,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112467-senior-mechanical-engineer-smart-wires,rejobs,Senior Mechanical Engineer,Smart Wires,"Durham, North Carolina, United States","Senior Mechanical Engineer at Smart Wires in Durham, NC.",SENIOR,Power Electronics | Project Management | Mechanical Engineering,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112368-electric-sales-executive-burn,rejobs,Electric Sales Executive,BURN,"Nairobi, Kenya",Drive sales for BURN's clean cooking in Nairobi.,EXECUTIVE,Clean Energy Innovation | Energy Access | Sales and Marketing | Customer Management,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/112106-fuel-cycle-engineering-lead-helion-energy,rejobs,Fuel Cycle Engineering Lead,Helion Energy,"Everett, United States","Lead fuel cycle engineering at Helion Energy in Everett, USA.",SENIOR,Chemical Engineering | Thermal Energy | Engineering Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112030-senior-manager-corporate-fpa-gtmgco-business-partner-power-factors,rejobs,"Senior Manager, Corporate FP&A (GTM/GCO) Business Partner",Power Factors,"Boston, Massachusetts, United States",Senior Manager FP&A at Power Factors in Boston.,SENIOR,Energy Analytics | Clean Energy Innovation,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112232-finance-intern-fuse-energy,rejobs,Finance Intern,Fuse Energy,"London, United Kingdom","Finance Intern at Fuse Energy in London, UK.",INTERNSHIP,Energy Analytics | Energy Economics | Energy Trading,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/111961-senior-product-security-engineer-uplight,rejobs,Senior Product Security Engineer,Uplight,United States,Senior Product Security Engineer at Uplight in the US.,SENIOR,Clean Energy Solutions | Smart Energy Systems | Cybersecurity,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111980-senior-legal-counsel-volue,rejobs,Senior Legal Counsel,Volue,"Gdańsk, Poland","Senior Legal Counsel at Volue in Poland, driving green tech growth.",SENIOR,Energy Governance | Software Development | Compliance | Legal Services | Intellectual Property | Regulatory Compliance,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112482-field-systems-engineer-terabase-energy,rejobs,Field Systems Engineer,Terabase Energy,"Woodland, United States","Field Systems Engineer at Terabase Energy in Woodland, USA.",MID_LEVEL,EPC Management | Photovoltaic Systems | Power Electronics | Solar Installation,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111958-senior-marketing-operations-specialist-uplight,rejobs,Senior Marketing Operations Specialist,Uplight,United States,Senior Marketing Operations Specialist at Uplight in the US.,SENIOR,Clean Energy Innovation | Customer Management | Energy Access | Digital Marketing | Marketing and Communications,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111709-technical-due-diligence-expert-biogas-international-fmd-axpo,rejobs,Technical Due Diligence Expert - Biogas International (f/m/d),Axpo,"Rome, Italy",Technical Due Diligence Expert at Axpo in Europe.,SENIOR,Business Development | Biogas Energy | Energy Due Diligence,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112140-principal-power-procurement-origination-antora-energy,rejobs,"Principal, Power Procurement & Origination",Antora Energy,United States,"Lead power procurement at Antora Energy, remote US role.",SENIOR,Energy Economics | Energy Policy | Utility Management | Procurement | Power Purchase Agreement,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111797-global-tech-excellence-center-assistant-fairwind,rejobs,Global Tech Excellence Center Assistant,FairWind,"Szczecin, Poland",Join FairWind in Szczecin as a GTEC Assistant supporting global wind tech teams.,ENTRY_JUNIOR,Energy Access | Talent Acquisition & Management | Human Resources | Operations Management,rejobs_evp.csv,ENTRY_JUNIOR
https://rejobs.org/en/renewable-energy-jobs/112074-wind-project-manager-sunly,rejobs,Wind Project Manager,Sunly,"Krakow, Poland","Wind Project Manager at Sunly in Krakow, Poland.",SENIOR,EPC Management | Environmental Management | Onshore Wind Energy | Wind Farms | Project Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112130-senior-power-and-control-electrical-engineer-eos-energy-enterprises,rejobs,Senior Power and Control Electrical Engineer,Eos Energy Enterprises,"East Pittsburgh, Pennsylvania, United States",Senior Electrical Engineer at Eos Energy in East Pittsburgh.,SENIOR,Battery Management Systems | Battery Technology | Distributed Energy Resources | Power Electronics | Project Management | Electrical Engineering,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112230-growth-intern-fuse-energy,rejobs,Growth Intern,Fuse Energy,"London, United Kingdom","Growth Intern at Fuse Energy in London, UK.",INTERNSHIP,Community Energy | Energy Access | Social Media Management,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/112124-senior-platform-engineer-lunar-energy,rejobs,Senior Platform Engineer,Lunar Energy,"London, United Kingdom","Senior Platform Engineer at Lunar Energy in London, UK.",SENIOR,Cybersecurity | Distributed Energy Resources | Cloud Computing,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112147-marketing-manager-good-energy,rejobs,Marketing Manager,Good Energy,"Chippenham, United Kingdom","Marketing Manager at Good Energy in Chippenham, UK.",SENIOR,Energy Access | Business Development | Marketing and Communications,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111608-conseiller-technique-principal-canada-nordex,rejobs,"Conseiller technique principal, Canada",Nordex,Canada,"Senior Technical Advisor at Nordex in Canada, leading wind project execution.",SENIOR,EPC Management | Turbine Operations | Wind O&M | Training & Development | Safety Management | Project Management | Onshore Wind Energy,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112142-warehouse-associate-backlot-antora-energy,rejobs,Warehouse Associate (Backlot),Antora Energy,"San Jose, California, United States","Warehouse Associate at Antora Energy in San Jose, CA.",MID_LEVEL,Battery Management Systems | Battery Technology | Materials Engineering | Thermal Energy | Safety Management,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111435-lead-commercial-manager-iberdrola-renewables,rejobs,Lead Commercial Manager,Iberdrola Renewables,"Blantyre, Scotland, United Kingdom","Lead Commercial Manager at Iberdrola Renewables in Blantyre, Scotland.",SENIOR,Commercial Management | Energy Governance | Stakeholder Management | Utility Management | Risk Management | Project Management | Contract Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112010-lead-project-engineer-seaway7,rejobs,Lead Project Engineer,Seaway7,"Zoetermeer, the Netherlands","Lead Project Engineer at Seaway7 in Zoetermeer, NL.",SENIOR,EPC Management | Offshore Engineering | Turbine Operations | Wind Farms | Project Management | Offshore Wind Energy,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112178-strategy-operations-lead-scale-microgrid-solutions,rejobs,Strategy Operations Lead,Scale Microgrid Solutions,"New York, NY, United States",Lead strategy and operations at Scale Microgrid Solutions in NYC.,SENIOR,Energy Economics | Energy Policy | Project Management | Business Development,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111685-head-of-strategic-partnerships-landisgyr,rejobs,Head of Strategic Partnerships,Landis+Gyr,"Alpharetta, United States","Lead strategic partnerships at Landis+Gyr in Alpharetta, USA.",EXECUTIVE,Distributed Energy Resources | Smart Energy Systems | Partnership Management,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/111810-stage-ingenieur-process-formation-mwd-verkor,rejobs,Stage Ingénieur Process - Formation (m/w/d),Verkor,"Bourbourg, France","Process Engineer Intern at Verkor in Bourbourg, France.",MID_LEVEL,Distributed Energy Resources | Electrolysis & Electrolyzers | Vehicle Electrification | Battery Technology | Lithium-Ion Batteries,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111959-software-engineer-ii-full-stack-with-angular-uplight,rejobs,Software Engineer II - (Full Stack with Angular),Uplight,"Pune, India",Join Uplight in Pune as a Fullstack Software Engineer.,MID_LEVEL,Clean Energy Innovation | Energy Access | Agile Methodologies | Software Development,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/111905-regional-assistant-tax-manager-ib-vogt,rejobs,Regional Assistant Tax Manager,ib vogt,"Kuala Lumpur, Malaysia",Regional Assistant Tax Manager at ib vogt in Kuala Lumpur.,SENIOR,Energy Governance | Compliance | Accounting & Finance,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112267-senior-manager-power-markets-transferable-tax-credits-3degrees,rejobs,"Senior Manager, Power Markets - Transferable Tax Credits",3Degrees,"San Francisco, California, United States","Senior Manager at 3Degrees in US, lead TTC advisory in renewables.",SENIOR,Contract Management | Power Purchase Agreement | Risk Management | Energy Consulting | Business Development,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112241-business-value-creation-internship-everlight-solar,rejobs,Business Value-Creation Internship,Everlight Solar,"Brooklyn Park, Minnesota, United States","Business Value-Creation Internship at Everlight Solar in Brooklyn Park, USA.",INTERNSHIP,Network Engineering | Clean Energy Innovation | Energy Access | Sales and Marketing | Business Development,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/112127-project-manager-technical-eos-energy-enterprises,rejobs,"Project Manager, Technical",Eos Energy Enterprises,"Edison, United States","Project Manager at Eos Energy in Edison, US.",SENIOR,Battery Management Systems | Battery Technology | Power Electronics | Project Management | Software Development,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112414-principal-engineer-strategic-network-development-transgrid,rejobs,Principal Engineer Strategic Network Development,TransGrid,"Sydney, Australia",Lead strategic network projects at TransGrid in Sydney.,SENIOR,Energy Policy | Project Management | Transmission & Distribution Systems,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/111674-industrial-data-engineer-fronius,rejobs,Industrial Data Engineer,Fronius,"Monterrey, Mexico","Industrial Data Engineer at Fronius in Monterrey, Mexico.",MID_LEVEL,Photovoltaic Systems | Power Electronics | Industrial Engineering,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/112201-computer-graphics-visualization-engineer-thea-energy,rejobs,Computer Graphics & Visualization Engineer,Thea Energy,"Kearny, New Jersey, United States",Join Thea Energy in New Jersey as a Graphics & Visualization Engineer.,MID_LEVEL,Clean Energy Solutions | Engineering Management,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/112282-manager-policy-and-regulatory-affairs-energyhub,rejobs,"Manager, Policy and Regulatory Affairs",EnergyHub,United States,"Manager, Policy and Regulatory Affairs at EnergyHub, USA.",EXECUTIVE,Transportation Electrification | Energy Policy | Regulatory Compliance | Stakeholder Management | Demand Response | Distributed Energy Resources,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/111687-engineer-i-firmware-development-landisgyr,rejobs,"Engineer I, Firmware Development",Landis+Gyr,"Alpharetta, United States","Firmware Engineer I at Landis+Gyr in Alpharetta, USA.",MID_LEVEL,Power Electronics | Agile Methodologies,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/112179-director-of-procurement-scale-microgrid-solutions,rejobs,Director of Procurement,Scale Microgrid Solutions,"Ridgewood, New Jersey, United States",Director of Procurement at Scale Microgrid Solutions in Ridgewood or Oakland.,EXECUTIVE,Distributed Energy Resources | Energy Asset Valuation | Procurement | Vendor Management | Supply Chain Management,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/112157-senior-electrical-engineer-signal-energy-llc,rejobs,Senior Electrical Engineer,Signal Energy LLC,"Houston, Texas, United States",Senior Electrical Engineer at Signal Energy in Houston or Chattanooga.,SENIOR,Battery Technology | Distributed Energy Resources | EPC Management | Photovoltaic Systems | Power Electronics | Utility-Scale Solar,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112350-phd-position-power-digital-transmitter-dtx-design-tu-delft,rejobs,PhD Position Power-Digital Transmitter (DTX) Design,TU Delft,"Delft, the Netherlands","PhD in Power-Digital Transmitter design at TU Delft, Netherlands.",INTERNSHIP,Power Electronics | Science & Research,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/111456-vessel-manager-rwe-renewables,rejobs,Vessel Manager,RWE Renewables,"Grimsby, United Kingdom","Vessel Manager at RWE Renewables in the UK, managing offshore wind fleet vessels.",SENIOR,Health & Safety | Vendor Management | Offshore Wind Energy,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112034-specialist-demand-generation-power-factors,rejobs,"Specialist, demand generation",Power Factors,"Seville, Spain","Demand Generation Specialist at Power Factors in Seville, Spain.",SENIOR,Energy Analytics | Clean Energy Innovation | Demand Response,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112289-environmental-permitting-manager-senior-manager-sb-energy,rejobs,Environmental & Permitting Manager / Senior Manager,SB Energy,"Colorado, United States",Join SB Energy as Environmental & Permitting Manager in the US.,SENIOR,Business Development | Energy Economics | Energy Policy | Environmental Impact Assessment | Regulatory Compliance | Market Analysis | Project Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112421-graduate-program-information-technology-transgrid,rejobs,Graduate Program - Information Technology,TransGrid,"Sydney, Australia","Join TransGrid's IT Graduate Program in Sydney, Australia.",ENTRY_JUNIOR,Clean Energy Solutions | Energy Access | Talent Acquisition & Management,rejobs_evp.csv,ENTRY_JUNIOR
https://rejobs.org/en/renewable-energy-jobs/111925-digital-specialist-the-climate-reality-project,rejobs,Digital Specialist,The Climate Reality Project,"Washington, D.C., United States","Digital Specialist at The Climate Reality Project in Washington, D.C.",SENIOR,Energy Analytics | Climate Adaptation | Digital Marketing,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112281-engineering-manager-energyhub,rejobs,Engineering Manager,EnergyHub,United States,Engineering Manager at EnergyHub in the US driving clean energy software.,SENIOR,Distributed Energy Resources | Software Development,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112139-energy-project-development-senior-manager-or-director-antora-energy,rejobs,Energy Project Development (Senior Manager or Director),Antora Energy,United States,"Lead energy project development at Antora Energy, US.",EXECUTIVE,Battery Technology | EPC Management | Long Duration Energy Storage | Utility-Scale Solar | Business Development,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/111688-co-op-product-and-technologies-fall-2026-landisgyr,rejobs,Co-op - Product and Technologies Fall 2026,Landis+Gyr,"Alpharetta, United States","Co-op at Landis+Gyr in Alpharetta, US.",INTERNSHIP,Energy Analytics | Smart Energy Systems | Product Development,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/111899-accounting-and-tax-director-mwd-ib-vogt,rejobs,Accounting and Tax Director (m/w/d),ib vogt,"Berlin, Germany",Accounting and Tax Director at ib vogt in Berlin.,EXECUTIVE,Energy Governance | Energy Policy | Accounting & Finance,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/112257-monitoring-and-evaluation-me-manager-data-and-insights-selco-foundation,rejobs,Monitoring and Evaluation (M&E) Manager - Data and Insights,SELCO Foundation,"Bengaluru, India","M&E Manager at SELCO Foundation in Bengaluru, India.",SENIOR,Energy Access | Public Health | Monitoring and Control Systems,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112312-head-of-sales-americas-us-based-accure-battery-intelligence,rejobs,Head of Sales Americas (US based),ACCURE Battery Intelligence,United States,"Lead ACCURE's Americas sales from the US, driving growth in clean energy batteries.",EXECUTIVE,Battery Management Systems | Battery Technology | Clean Energy Solutions | Sales and Marketing,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/112276-interim-global-campaigns-networks-director-350org,rejobs,Interim Global Campaigns & Networks Director,350.org,"London, United Kingdom","Lead global campaigns remotely with 350.org, driving climate action.",EXECUTIVE,Climate Adaptation | Community Energy | Energy Justice | Energy Policy | Organizational Development | Stakeholder Management,rejobs_evp.csv,EXECUTIVE
