job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred,expert_role,expert_role_score,expert_role_reason
https://www.euroengineerjobs.com/job_display/286840/Construction_Engineer_F_M_ESRF_European_Synchrotron_Radiation_Facility_Grenoble_France,euroengineerjobs,Construction Engineer F/M,ESRF - European Synchrotron Radiation Facility,"Grenoble, France",Coordination of the feasibility and design studies while managing the tendering process and supervising the construction works; Participation in the selection of the main contractors and subcontractors; Coordination with other ESRF divisions for the,MID_LEVEL,Electrical Engineer | Industrial Engineer | Mechanical Engineer,euroengineer_evp.csv,MID_LEVEL,sme,5,"electrical, engineer, mechanical"
https://www.euroengineerjobs.com/job_display/288532/Electrical_Application_Engineer_Baker_Hughes_Florence_Italy,euroengineerjobs,Electrical Application Engineer,Baker Hughes,"Florence, Italy","As an Electrical Application Engineer, you will play a vital role in creating technical solutions that fulfill the needs of our customers. You'll collaborate with cross-functional teams to provide product/scope guidance for new requisitions. You will lead the preparation, management and negotiation of BH technical proposal relevant to Electrical components and systems.",SENIOR,Electrical Engineer,euroengineer_evp.csv,SENIOR,sme,8,"electrical, engineer"
https://www.euroengineerjobs.com/job_display/288451/Digital_Electronics_Design_Engineer_IDE_Intracom_Defense_Koropi_Greece,euroengineerjobs,Digital Electronics Design Engineer,IDE - Intracom Defense,"Koropi, Greece",Greece Computer Engineer Defence Engineer Electrical Engineer Electronic Engineer On-site IDE - Intracom Defense,MID_LEVEL,Computer Engineer | Defence Engineer | Electrical Engineer | Electronic Engineer,euroengineer_evp.csv,MID_LEVEL,sme,6,"electrical, engineer"
https://www.euroengineerjobs.com/job_display/288430/Electrolyte_Process_Development_Engineer_BASQUEVOLT_Vitoria_Gasteiz_Spain,euroengineerjobs,Electrolyte Process Development Engineer,BASQUEVOLT,"Vitoria-Gasteiz, Spain","As an Electrolyte Process Development Engineer, you’ll own the transition of liquid electrolyte and polymer electrolyte formulations from lab benches to pilot lines and into industrial production. This is a hands-on, high-impact role for someone who thrives solving problems in real time and is excited to build processes that don’t exist yet.",MID_LEVEL,Chemical Engineer | Hybrid | Industrial Engineer | Materials Engineer,euroengineer_evp.csv,MID_LEVEL,sme,4,engineer
https://www.euroengineerjobs.com/job_display/288375/Lead_Electronics_Electrical_Engineer_Baker_Hughes_Nailsea_United_Kingdom,euroengineerjobs,Lead Electronics & Electrical Engineer,Baker Hughes,"Nailsea, United Kingdom","You will be responsible for activities contributing to the design and development of products, solutions and systems. Your activity will be linked to technical improvement of existing products and components.",SENIOR,Electrical Engineer | Electronic Engineer | Hybrid,euroengineer_evp.csv,SENIOR,sme,6,"electrical, engineer"
https://www.euroengineerjobs.com/job_display/288248/Electrical_Engineer_Grundfos_Szkesfehrvr_Hungary,euroengineerjobs,Electrical Engineer,Grundfos,"Székesfehérvár, Hungary","We’re looking for an enthusiastic Electrical Engineer to join our team in Székesfehérvár. In this role, you’ll support both development and production of special control panels for our booster systems by working closely with various engineering teams, product management, sales, and our customers. This is a great opportunity to grow your technical skills and gain hands-on experience in a collaborative, international environment.",MID_LEVEL,Electrical Engineer | Hybrid,euroengineer_evp.csv,MID_LEVEL,sme,9,"electrical, engineer, engineering"
https://www.euroengineerjobs.com/job_display/288188/Defect_Engineering_Manager_ams_OSRAM_Premsttten_Austria,euroengineerjobs,Defect Engineering Manager,ams OSRAM,"Premstätten, Austria",Austria Chemical Engineer Electrical Engineer Hybrid Industrial Engineer ams OSRAM,SENIOR,Chemical Engineer | Electrical Engineer | Hybrid | Industrial Engineer,euroengineer_evp.csv,SENIOR,sme,6,"electrical, engineer, engineering"
https://www.euroengineerjobs.com/job_display/287945/Senior_Test_Capability_Engineer_Ceres_Power_Horsham_United_Kingdom,euroengineerjobs,Senior Test Capability Engineer,Ceres Power,"Horsham, United Kingdom","Key responsibilities include supporting the Test Capability Manager in delivering a robust, scalable, and cost‑effective test stand fleet, contributing to design and development activities in line with performance objectives, regulatory requirements, and relevant standards; assessing the feasibility of new capability requests, performing analytical work to validate performance and reliability across all operating conditions, and producing detailed design documentation such as P&IDs, electrical, and technical drawings. Safety will remain the foremost consideration in all design and implementation activities. The role also requires providing strong technical leadership through peer reviews, mentoring junior engineers, failure mode analyses, fault‑finding, and driving improvement initiatives to maximise test stand availability. In addition, the role will support scheduling, work package planning, commissioning, maintenance planning, and provide clear, regular updates to test management and project teams to ensure delivery against agreed timescales.",SENIOR,Electrical Engineer | Electronic Engineer | Industrial Engineer | Mechanical Engineer,euroengineer_evp.csv,SENIOR,sme,6,"electrical, engineer, mechanical"
https://www.euroengineerjobs.com/job_display/287942/Engineering_Project_Leader_Aptiv_Unterschleissheim_Germany,euroengineerjobs,Engineering Project Leader,Aptiv,"Unterschleissheim, Germany","As an Engineering Project Lead at Aptiv Munich, you will steer the technical direction of complex ADAS and Autonomous Driving control module projects. In this high‑impact role, you will lead global cross‑functional engineering teams, manage system, hardware, software and integration activities, and act as the key technical interface for our OEM customers. You will ensure disciplined execution across PDP, drive technical risk management, oversee design and peer reviews, and guide teams through critical milestones. If you thrive at the intersection of technical leadership, system engineering excellence, and customer collaboration, this role gives you the opportunity to shape the next generation of safe, intelligent mobility.",SENIOR,Automotive Engineer | Electronic Engineer | Project Manager | System Engineer,euroengineer_evp.csv,SENIOR,sme,5,"engineer, engineering, integration"
https://www.euroengineerjobs.com/job_display/287880/Project_Engineer_BESS_Tesla_Amsterdam_Netherlands,euroengineerjobs,Project Engineer - BESS,Tesla,"Amsterdam, Netherlands","Project Engineers are also a key link between Tesla products/projects in the region and the engineering and manufacturing teams based in the United States. It is vital to have the skills to work on a wide range of engineering issues involving a great variety of stakeholders, whilst operating with a high degree of self-sufficiency. Experience with engineering project deployment and a degree of practical experience is also highly beneficial. Besides a rock-solid work ethic and a strong team-oriented personality, members of our team display creativity, great problem-solving skills, genuine passion for the mission, and a drive to break new ground in a constantly evolving technological environment.",SENIOR,Electrical Engineer | Electronic Engineer | Energy Engineer | Industrial Engineer,euroengineer_evp.csv,SENIOR,sme,5,"electrical, engineer, engineering"
https://www.euroengineerjobs.com/job_display/287830/Design_Engineer_Electronics_Helsing_Munich_Germany,euroengineerjobs,Design Engineer - Electronics,Helsing,"Munich, Germany","As a Design Engineer focused on Electronics, you will create innovative concepts for the mechanical integration of electronic boards, connectors, and harnesses, ensuring their proper form, fit, and function. Your expertise will be vital in realising robust, scalable, and cost-effective solutions that enhance the performance of Helsing's systems, directly supporting our mission to provide advanced defence capabilities.",MID_LEVEL,Defence Engineer | Drone Engineer | Electrical Engineer | Electronic Engineer,euroengineer_evp.csv,MID_LEVEL,sme,7,"electrical, engineer, integration, mechanical"
https://www.euroengineerjobs.com/job_display/287789/Automation_Engineer_Hovione_Loures_Portugal,euroengineerjobs,Automation Engineer,Hovione,"Loures, Portugal",Portugal Electrical Engineer Electronic Engineer Mechanical Engineer On-site Hovione,MID_LEVEL,Electrical Engineer | Electronic Engineer | Mechanical Engineer,euroengineer_evp.csv,MID_LEVEL,sme,10,"automation, electrical, engineer, mechanical"
https://www.euroengineerjobs.com/job_display/287667/Battery_System_Integration_Senior_Engineer_XPeng_Munich_Germany,euroengineerjobs,Battery System Integration Senior Engineer,XPeng,"Munich, Germany",Germany Automotive Engineer Electrical Engineer Mechanical Engineer On-site XPeng,SENIOR,Automotive Engineer | Electrical Engineer | Mechanical Engineer,euroengineer_evp.csv,SENIOR,sme,12,"battery, electrical, engineer, integration, mechanical"
https://www.euroengineerjobs.com/job_display/287639/Electrical_Engineer_DeltaQuad_Duivendrecht_Netherlands,euroengineerjobs,Electrical Engineer,DeltaQuad,"Duivendrecht, Netherlands","As an Electrical Engineer at DeltaQuad, you take technical ownership of the design and integration of mission-critical electrical systems for advanced UAV platforms. You are responsible for defining the electrical architecture and integrating subsystems, including power distribution, avionics, C2, and GCS interfaces, sensors, and mission payloads, with a strong focus on reliability, safety, and scalable series production.",MID_LEVEL,Aerospace Engineer | Drone Engineer | Electrical Engineer | Robotics Engineer,euroengineer_evp.csv,MID_LEVEL,sme,10,"distribution, electrical, engineer, integration"
https://www.euroengineerjobs.com/job_display/287613/Lead_System_Integration_Engineer_Stellantis_Turin_Italy,euroengineerjobs,Lead System Integration Engineer,Stellantis,"Turin, Italy",Italy Automotive Engineer Computer Engineer Electrical Engineer Electronic Engineer Hybrid System Engineer Stellantis,SENIOR,Automotive Engineer | Computer Engineer | Electrical Engineer | Electronic Engineer,euroengineer_evp.csv,SENIOR,sme,8,"electrical, engineer, integration"
https://www.euroengineerjobs.com/job_display/287546/Senior_Process_Safety_Engineer_AbbVie_Sligo_Ireland,euroengineerjobs,Senior Process Safety Engineer,AbbVie,"Sligo, Ireland","We are looking for a Senior Process Safety Engineer to join our team in Abbvie, Manorhamilton Road, Sligo. The Senior Process Safety Engineer will be responsible for developing, implementing, managing systems and procedures to prevent major accidents or incidents. You will also be responsible for maintaining and enhancing current systems and ensuring a safe and fit for purpose Process Safety environment. Emergency response and business continuity will also be key areas of responsibility.",SENIOR,Chemical Engineer | Industrial Engineer,euroengineer_evp.csv,SENIOR,sme,4,engineer
https://www.euroengineerjobs.com/job_display/287438/Electrical_Engineer_Harmattan_AI_Paris_France,euroengineerjobs,Electrical Engineer,Harmattan AI,"Paris, France","As an Electrical Engineer, your main role will be to design and develop electronic boards and embedded systems (SoM) for UAVs (e.g., Flight Controllers, Companion Computers, Electronic Speed Controllers).",MID_LEVEL,Aerospace Engineer | Defence Engineer | Drone Engineer | Electrical Engineer,euroengineer_evp.csv,MID_LEVEL,sme,8,"electrical, engineer"
https://www.euroengineerjobs.com/job_display/287392/Digital_Signal_Processing_DSP_Engineer_onsemi_Brno_or_Bratislava_Multiple_Countries,euroengineerjobs,Digital Signal Processing (DSP) Engineer,onsemi,"Brno or Bratislava, Multiple Countries","Our ideal candidate has a strong understanding of algorithms, data structures, digital signal processing techniques and is familiar with real-time embedded programming.",MID_LEVEL,Computer Engineer | Electrical Engineer | Electronic Engineer,euroengineer_evp.csv,MID_LEVEL,sme,4,"electrical, engineer"
https://energyjobsearch.com/jobs/engineering/1206597,energyjobsearch,Sr. Project Engineer High Voltage M/F,SPIE Global Services Energy,"Al Wakra, Qatar",Position description Job title Sr. Project Engineer High Voltage M/F Contract type Temporary work contract Contractual hours Full time Contract duration 60 months Job d...,SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,4,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1269806,energyjobsearch,Automation Engineer,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,5,"automation, engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1288512,energyjobsearch,Subsea Engineer (Systems and Hardware),Exxon Mobil,"Houston, Texas, United States","About us At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world's largest publicly traded energy and chemical companies...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,3,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1309484,energyjobsearch,Associate project engineer,ABB,"Ostrava, Moravskoslezsky kraj, Czechia","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,3,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1225800,energyjobsearch,Commissioning Project Engineer,Dalkia Engineering,"Edinburgh, Scotland, United Kingdom",Role Characteristics: Hinkley Point C is the UK's first new build nuclear power station in a generation that is critical to the UK NetZero targets. All roles on the project require key behavi...,SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,3,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1309189,energyjobsearch,Commissioning Engineer,Quest Global,"Manchester, England, United Kingdom","Job Requirements At Quest Global, it's not just what we do but how and why we do it that makes us different. With over 25 years as an engineering services provider, we believe in the power of d...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,4,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1309190,energyjobsearch,Commissioning Engineer - Relays,Quest Global,"Manchester, England, United Kingdom","Job Requirements At Quest Global, it's not just what we do but how and why we do it that makes us different. With over 25 years as an engineering services provider, we believe in the power of d...",SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,4,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1309017,energyjobsearch,Electrical Engineer,Electrolux Professional,"Pordenone, Friuli-Venezia Giulia, Italy","Job Description At Electrolux Professional Group we hire to meet needs beyond tomorrow UNLOCK YOUR POTENTIAL At Electrolux Professional Group, we believe potential powers progress. We're not ...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,5,"electrical, engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1308895,energyjobsearch,Automation & Process Control Engineer,Delrin USA LLC,"Dordrecht, South Holland, Netherlands","For over 70 years, Delrin&reg; has been the trusted choice for engineers who demand high-performance materials. Our acetal homopolymer empowers innovative product design with superior mechanical pr...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,6,"automation, engineer, engineering, mechanical"
https://energyjobsearch.com/jobs/engineering/1308745,energyjobsearch,Commissioning Engineer (protection & control systems),"Hitachi, Ltd.","Rome, Latium, Italy","Location: Rome, Lazio, Italy Job ID: R0097231 Date Posted: 2026-03-12 Company Name: HITACHI ENERGY ITALY S.P.A. Profession (Job Category): Engineering & Science Job Schedule: Ful...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,6,"engineer, engineering, protection"
https://energyjobsearch.com/jobs/engineering/1308559,energyjobsearch,Electrical engineer,ABB,"Beijing, China","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,5,"electrical, engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1068851,energyjobsearch,SR. ELECTRICAL & HVAC TECHNICIAN,Qatar Energy,"Al Sheehaniya, Qatar","Overview Attend and resolve the more complex trouble shooting, repairs and maintenance on High Voltage Electrical Equipment up to 132KV and associated switchgear on Halul. Directs the work of jun...",SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,4,"electrical, engineering"
https://energyjobsearch.com/jobs/technicians-service/1212527,energyjobsearch,Commissioning and Maintenance Electrical / HVAC Technician,Global Project Services AG,"Bandar Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","Company Description: Saipem is a global leader in the engineering and construction of major projects for the energy and infrastructure sectors, both offshore and onshore. Saipem is ""One Comp...",MID_LEVEL,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED,sme,3,"electrical, engineering"
https://energyjobsearch.com/jobs/engineering/1021265,energyjobsearch,Service Engineer Marine & Ports Power,ABB,"Rotterdam, South Holland, Netherlands","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,3,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1307777,energyjobsearch,LV Project Engineer (Lead),ABB,"Alexandria, Egypt","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,3,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1307740,energyjobsearch,LV Project Engineer,ABB,"Alexandria, Egypt","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,3,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1174691,energyjobsearch,Field Service Engineer (EV Chargers),ABB,"Thermi, Kentriki Makedonia, Greece","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,3,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1237096,energyjobsearch,Electrical Engineer,CBRE,"Minehead, England, United Kingdom",Company Profile CBRE is the global leader in real estate services and leverages the industry's most powerful knowledge base to meet the commercial real estate needs of its clients worldwide. Our...,MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,5,"electrical, engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1306928,energyjobsearch,Associate Project Engineer,ABB,"Bengaluru, Karnataka, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,3,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1306789,energyjobsearch,Electrical / Electronics Technical Professional - Sperry Drilling,Halliburton,"Houston, Texas, United States","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,3,"electrical, engineering"
https://energyjobsearch.com/jobs/engineering/1285973,energyjobsearch,Associate Electrical Engineer,HDR,"London, England, United Kingdom","At HDR, our employee-owners are fully engaged in creating a welcoming environment where each of us is valued and respected, a place where everyone is empowered to bring their authentic selves and n...",SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,5,"electrical, engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1285970,energyjobsearch,Associate Mechanical Engineer,HDR,"Manchester, England, United Kingdom","At HDR, our employee-owners are fully engaged in creating a welcoming environment where each of us is valued and respected, a place where everyone is empowered to bring their authentic selves and n...",SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,MID_LEVEL,sme,5,"engineer, engineering, mechanical"
https://energyjobsearch.com/jobs/engineering/1306573,energyjobsearch,Associate Field Service Engineer,ABB,"Bengaluru, Karnataka, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",SENIOR,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,3,"engineer, engineering"
https://energyjobsearch.com/jobs/engineering/1306587,energyjobsearch,Automation Engineer,ABB,"South Korea, South Korea","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",MID_LEVEL,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv,SENIOR,sme,5,"automation, engineer, engineering"
https://energyjobsearch.com/jobs/technicians-service/1285610,energyjobsearch,Electrical Technician,ASSYSTEM,"Al Khobar, Saudi Arabia","Company Description Finding solutions to climate change is the priority of the 21st century, and means switching to low-carbon energy. At Assystem, our mission is to accelerate the energy transi...",MID_LEVEL,TECHNICIANS_SERVICE | FULL_TIME,energyjobsearch_evp.csv,NOT_SPECIFIED,sme,2,electrical
